2018-04-02 22:49:35,110 [ModalContext] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: org.jboss.tools.example.forge:Test_angular_project:0.0.1-SNAPSHOT @ E:\SHASHI REAL DEVELOPMEMENT\Test_angular_project\pom.xml.
2018-04-02 22:49:35,534 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/javax/validation/validation-api/1.0.0.GA/validation-api-1.0.0.GA.pom
2018-04-02 22:49:35,894 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/javax/validation/validation-api/1.0.0.GA/validation-api-1.0.0.GA.pom
2018-04-02 22:49:36,520 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/javax/validation/validation-api/1.0.0.GA/validation-api-1.0.0.GA.jar
2018-04-02 22:49:37,443 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/javax/validation/validation-api/1.0.0.GA/validation-api-1.0.0.GA.jar
2018-04-02 22:49:39,727 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-war-plugin/2.4/maven-war-plugin-2.4.pom
2018-04-02 22:49:40,064 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-war-plugin/2.4/maven-war-plugin-2.4.pom
2018-04-02 22:49:41,091 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-io/2.0.7/plexus-io-2.0.7.pom
2018-04-02 22:49:41,416 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-io/2.0.7/plexus-io-2.0.7.pom
2018-04-02 22:49:42,063 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-utils/3.0.10/plexus-utils-3.0.10.pom
2018-04-02 22:49:42,407 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-utils/3.0.10/plexus-utils-3.0.10.pom
2018-04-02 22:49:42,963 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-archiver/2.4.1/plexus-archiver-2.4.1.pom
2018-04-02 22:49:43,319 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-archiver/2.4.1/plexus-archiver-2.4.1.pom
2018-04-02 22:49:43,883 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/commons/commons-compress/1.5/commons-compress-1.5.pom
2018-04-02 22:49:44,544 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/commons/commons-compress/1.5/commons-compress-1.5.pom
2018-04-02 22:49:45,177 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/tukaani/xz/1.2/xz-1.2.pom
2018-04-02 22:49:45,519 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/tukaani/xz/1.2/xz-1.2.pom
2018-04-02 22:49:45,995 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/thoughtworks/xstream/xstream/1.4.2/xstream-1.4.2.pom
2018-04-02 22:49:46,447 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/thoughtworks/xstream/xstream/1.4.2/xstream-1.4.2.pom
2018-04-02 22:49:47,078 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/thoughtworks/xstream/xstream-parent/1.4.2/xstream-parent-1.4.2.pom
2018-04-02 22:49:47,932 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/thoughtworks/xstream/xstream-parent/1.4.2/xstream-parent-1.4.2.pom
2018-04-02 22:49:48,684 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-io/2.0.7/plexus-io-2.0.7.jar
2018-04-02 22:49:50,464 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-io/2.0.7/plexus-io-2.0.7.jar
2018-04-02 22:49:50,756 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-archiver/2.4.1/plexus-archiver-2.4.1.jar
2018-04-02 22:49:54,216 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-archiver/2.4.1/plexus-archiver-2.4.1.jar
2018-04-02 22:49:54,517 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/commons/commons-compress/1.5/commons-compress-1.5.jar
2018-04-02 22:49:56,222 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/commons/commons-compress/1.5/commons-compress-1.5.jar
2018-04-02 22:49:56,686 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/tukaani/xz/1.2/xz-1.2.jar
2018-04-02 22:49:57,650 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/tukaani/xz/1.2/xz-1.2.jar
2018-04-02 22:49:58,007 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/thoughtworks/xstream/xstream/1.4.2/xstream-1.4.2.jar
2018-04-02 22:50:02,537 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/thoughtworks/xstream/xstream/1.4.2/xstream-1.4.2.jar
2018-04-02 22:50:02,886 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-utils/3.0.10/plexus-utils-3.0.10.jar
2018-04-02 22:50:05,145 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-utils/3.0.10/plexus-utils-3.0.10.jar
2018-04-02 22:50:07,859 [ModalContext] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Test_angular_project/src/main/java
2018-04-02 22:50:07,860 [ModalContext] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Test_angular_project/src/main/resources
2018-04-02 22:50:07,865 [ModalContext] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Test_angular_project/src/test/java
2018-04-02 22:50:12,565 [ModalContext] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-04-02 22:50:12,591 [ModalContext] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2018-04-02 22:50:12,643 [ModalContext] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-04-02 22:50:12,644 [ModalContext] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\SHASHI REAL DEVELOPMEMENT\Test_angular_project\src\test\resources
2018-04-02 22:50:15,653 [ModalContext] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Imported and configured 1 project(s) in 55 sec
2018-04-02 22:50:19,352 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-04-02 22:50:19,358 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-04-02 22:50:19,362 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-04-02 22:50:19,362 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\SHASHI REAL DEVELOPMEMENT\Test_angular_project\src\test\resources
2018-04-02 22:51:35,292 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-04-02 22:51:35,305 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2018-04-02 22:51:35,310 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-04-02 22:51:35,310 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\SHASHI REAL DEVELOPMEMENT\Test_angular_project\src\test\resources
2018-04-02 22:51:36,401 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-04-02 22:51:36,402 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-04-02 22:51:36,404 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-04-02 22:51:36,404 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\SHASHI REAL DEVELOPMEMENT\Test_angular_project\src\test\resources
2018-04-02 22:51:53,066 [Worker-16] INFO  j.exodus.env.EnvironmentImpl - Exodus environment created: E:\SHASHI REAL DEVELOPMEMENT\.metadata\com.genuitec.eclipse.webclipse.livepreview\0\store
2018-04-02 23:03:03,845 [Worker-19] INFO  j.exodus.env.EnvironmentImpl - Exodus environment created: E:\SHASHI REAL DEVELOPMEMENT\.metadata\com.genuitec.eclipse.webclipse.livepreview\1\store
2018-04-03 10:37:54,143 [Worker-36] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-catalina/8.0.49/tomcat-catalina-8.0.49-sources.jar
2018-04-03 10:37:55,574 [Worker-36] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-catalina/8.0.49/tomcat-catalina-8.0.49-sources.jar
2018-04-03 11:22:19,436 [Worker-2] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2018-04-03 11:25:25,573 [Worker-7] INFO  j.exodus.env.EnvironmentImpl - Exodus environment created: E:\SHASHI REAL DEVELOPMEMENT\.metadata\com.genuitec.eclipse.webclipse.livepreview\0\store
2018-04-03 11:25:26,008 [Worker-7] INFO  j.exodus.env.EnvironmentImpl - Exodus environment created: E:\SHASHI REAL DEVELOPMEMENT\.metadata\com.genuitec.eclipse.webclipse.livepreview\1\store
2018-04-03 16:01:51,099 [Worker-29] INFO  j.exodus.env.EnvironmentImpl - Exodus environment created: E:\SHASHI REAL DEVELOPMEMENT\.metadata\com.genuitec.eclipse.webclipse.livepreview\2\store
2018-04-03 17:47:33,587 [Worker-0] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2018-04-03 22:23:16,480 [Worker-11] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2018-04-03 23:30:20,251 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-04-03 23:30:20,323 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2018-04-03 23:30:20,346 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-04-03 23:30:20,346 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\SHASHI REAL DEVELOPMEMENT\Test_angular_project\src\test\resources
2018-04-03 23:30:41,158 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-04-03 23:30:41,175 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2018-04-03 23:30:41,183 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-04-03 23:30:41,183 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\SHASHI REAL DEVELOPMEMENT\Test_angular_project\src\test\resources
2018-04-04 10:06:57,507 [Worker-49] INFO  j.exodus.env.EnvironmentImpl - Exodus environment created: E:\SHASHI REAL DEVELOPMEMENT\.metadata\com.genuitec.eclipse.webclipse.livepreview\0\store
2018-04-04 10:47:58,590 [Worker-12] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2018-04-04 10:55:28,877 [Worker-1] INFO  j.exodus.env.EnvironmentImpl - Exodus environment created: E:\SHASHI REAL DEVELOPMEMENT\.metadata\com.genuitec.eclipse.webclipse.livepreview\0\store
2018-04-04 11:13:39,942 [Worker-17] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2018-04-04 11:22:11,806 [Worker-18] INFO  j.exodus.env.EnvironmentImpl - Exodus environment created: E:\SHASHI REAL DEVELOPMEMENT\.metadata\com.genuitec.eclipse.webclipse.livepreview\0\store
2018-04-04 11:22:37,387 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-04-04 11:22:37,545 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2018-04-04 11:22:37,554 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-04-04 11:22:37,554 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\SHASHI REAL DEVELOPMEMENT\Test_angular_project\src\test\resources
2018-04-04 12:33:24,962 [Worker-7] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2018-04-04 12:36:17,518 [Worker-13] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2018-04-04 12:42:01,390 [Worker-4] INFO  j.exodus.env.EnvironmentImpl - Exodus environment created: E:\SHASHI REAL DEVELOPMEMENT\.metadata\com.genuitec.eclipse.webclipse.livepreview\0\store
2018-04-04 12:42:39,829 [Worker-31] INFO  j.exodus.env.EnvironmentImpl - Exodus environment created: E:\SHASHI REAL DEVELOPMEMENT\.metadata\com.genuitec.eclipse.webclipse.livepreview\1\store
2018-04-04 14:35:49,609 [Worker-20] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2018-04-04 15:11:17,140 [Worker-18] INFO  j.exodus.env.EnvironmentImpl - Exodus environment created: E:\SHASHI REAL DEVELOPMEMENT\.metadata\com.genuitec.eclipse.webclipse.livepreview\0\store
2018-04-04 15:11:20,060 [Worker-18] INFO  j.exodus.env.EnvironmentImpl - Exodus environment created: E:\SHASHI REAL DEVELOPMEMENT\.metadata\com.genuitec.eclipse.webclipse.livepreview\1\store
2018-04-04 16:07:22,114 [Worker-12] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2018-04-04 16:09:29,315 [Worker-34] INFO  j.exodus.env.EnvironmentImpl - Exodus environment created: E:\SHASHI REAL DEVELOPMEMENT\.metadata\com.genuitec.eclipse.webclipse.livepreview\0\store
2018-04-04 16:09:29,652 [Worker-34] INFO  j.exodus.env.EnvironmentImpl - Exodus environment created: E:\SHASHI REAL DEVELOPMEMENT\.metadata\com.genuitec.eclipse.webclipse.livepreview\1\store
2018-04-04 16:13:14,245 [Worker-17] INFO  j.exodus.env.EnvironmentImpl - Exodus environment created: E:\SHASHI REAL DEVELOPMEMENT\.metadata\com.genuitec.eclipse.webclipse.livepreview\2\store
2018-04-04 17:47:13,736 [Worker-21] INFO  j.exodus.env.EnvironmentImpl - Exodus environment created: E:\SHASHI REAL DEVELOPMEMENT\.metadata\com.genuitec.eclipse.webclipse.livepreview\3\store
2018-04-04 19:03:24,152 [Worker-39] INFO  j.exodus.env.EnvironmentImpl - Exodus environment created: E:\SHASHI REAL DEVELOPMEMENT\.metadata\com.genuitec.eclipse.webclipse.livepreview\4\store
2018-04-04 20:36:03,732 [Worker-14] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2018-04-04 20:37:31,570 [Worker-6] INFO  j.exodus.env.EnvironmentImpl - Exodus environment created: E:\SHASHI REAL DEVELOPMEMENT\.metadata\com.genuitec.eclipse.webclipse.livepreview\0\store
2018-04-04 20:39:35,486 [Worker-17] INFO  j.exodus.env.EnvironmentImpl - Exodus environment created: E:\SHASHI REAL DEVELOPMEMENT\.metadata\com.genuitec.eclipse.webclipse.livepreview\1\store
2018-04-04 21:19:24,309 [Worker-20] INFO  j.exodus.env.EnvironmentImpl - Exodus environment created: E:\SHASHI REAL DEVELOPMEMENT\.metadata\com.genuitec.eclipse.webclipse.livepreview\2\store
2018-04-04 21:30:17,041 [Worker-20] ERROR o.e.m.i.l.MavenConsoleLineTracker - Launch configuration Tomcat v8.0 Server at localhost at file:/E:/SHASHI%20REAL%20DEVELOPMEMENT/.metadata/.plugins/org.eclipse.debug.core/.launches/Tomcat%20v8.0%20Server%20at%20localhost.launch does not exist.
org.eclipse.debug.core.DebugException: Launch configuration Tomcat v8.0 Server at localhost at file:/E:/SHASHI%20REAL%20DEVELOPMEMENT/.metadata/.plugins/org.eclipse.debug.core/.launches/Tomcat%20v8.0%20Server%20at%20localhost.launch does not exist.
	at org.eclipse.debug.internal.core.LaunchManager.createDebugException(LaunchManager.java:925) ~[org.eclipse.debug.core_3.11.0.v20170605-1534.jar:na]
	at org.eclipse.debug.internal.core.LaunchManager.getInfo(LaunchManager.java:1395) ~[org.eclipse.debug.core_3.11.0.v20170605-1534.jar:na]
	at org.eclipse.debug.internal.core.LaunchConfiguration.getInfo(LaunchConfiguration.java:470) ~[org.eclipse.debug.core_3.11.0.v20170605-1534.jar:na]
	at org.eclipse.debug.internal.core.LaunchConfiguration.getType(LaunchConfiguration.java:640) ~[org.eclipse.debug.core_3.11.0.v20170605-1534.jar:na]
	at org.eclipse.m2e.internal.launch.MavenConsoleLineTracker.isMavenProcess(MavenConsoleLineTracker.java:142) [org.eclipse.m2e.launching_1.8.3.20180227-2137.jar:na]
	at org.eclipse.m2e.internal.launch.MavenConsoleLineTracker.lineAppended(MavenConsoleLineTracker.java:85) [org.eclipse.m2e.launching_1.8.3.20180227-2137.jar:na]
	at org.eclipse.debug.internal.ui.views.console.ConsoleLineNotifier.lineAppended(ConsoleLineNotifier.java:130) [org.eclipse.debug.ui_3.12.50.v20170920-1329.jar:na]
	at org.eclipse.debug.internal.ui.views.console.ConsoleLineNotifier.disconnect(ConsoleLineNotifier.java:75) [org.eclipse.debug.ui_3.12.50.v20170920-1329.jar:na]
	at org.eclipse.ui.internal.console.ConsolePatternMatcher$CompiledPatternMatchListener.dispose(ConsolePatternMatcher.java:200) [org.eclipse.ui.console_3.7.1.v20170728-0806.jar:na]
	at org.eclipse.ui.internal.console.ConsolePatternMatcher.disconnect(ConsolePatternMatcher.java:262) [org.eclipse.ui.console_3.7.1.v20170728-0806.jar:na]
	at org.eclipse.ui.internal.console.ConsolePatternMatcher$MatchJob.run(ConsolePatternMatcher.java:166) [org.eclipse.ui.console_3.7.1.v20170728-0806.jar:na]
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:56) [org.eclipse.core.jobs_3.9.3.v20180115-1757.jar:na]
2018-04-04 21:30:17,577 [Worker-17] INFO  j.exodus.env.EnvironmentImpl - Store get cache hit rate: 0.0%
2018-04-04 21:30:17,581 [Worker-17] INFO  j.exodus.env.EnvironmentImpl - Tree nodes cache hit rate: 0.0%
2018-04-04 21:30:17,581 [Worker-17] INFO  j.exodus.env.EnvironmentImpl - Exodus log cache hit rate: 0.0%
2018-04-04 21:40:28,777 [Worker-26] INFO  j.exodus.env.EnvironmentImpl - Exodus environment created: E:\SHASHI REAL DEVELOPMEMENT\.metadata\com.genuitec.eclipse.webclipse.livepreview\2\store
2018-04-04 22:50:46,122 [Worker-13] ERROR o.e.m.c.i.URLConnectionCaches - Unexpected URLConnection defaultUseCaches enabled
2018-04-04 22:50:47,736 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-04-04 22:50:47,773 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2018-04-04 22:50:47,809 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-04-04 22:50:47,809 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\SHASHI REAL DEVELOPMEMENT\Test_angular_project\src\test\resources
2018-04-04 23:42:06,792 [Worker-0] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2018-04-04 23:45:36,793 [Worker-28] INFO  j.exodus.env.EnvironmentImpl - Exodus environment created: E:\SHASHI REAL DEVELOPMEMENT\.metadata\com.genuitec.eclipse.webclipse.livepreview\0\store
2018-04-04 23:57:23,968 [Worker-31] INFO  j.exodus.env.EnvironmentImpl - Exodus environment created: E:\SHASHI REAL DEVELOPMEMENT\.metadata\com.genuitec.eclipse.webclipse.livepreview\1\store
2018-04-05 12:15:32,418 [Worker-54] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/javax/mail/mail/1.4.3/mail-1.4.3-sources.jar
